SampleId	Chromosome	Start	End	CopyNumber	BAF
EGAF00000827141	11	1	53144204	1.9997	0.5065
EGAF00000827141	11	53144205	120615076	1.9993	0.5030
EGAF00000827141	11	120615077	120615077	3.2964	0.6986
EGAF00000827141	11	120615078	126793291	2.0089	0.5020
EGAF00000827141	11	126793292	126796377	0.8575	1.0000
EGAF00000827141	11	126796378	135006516	2.0082	0.5021
EGAF00000827141	22	1	14499999	1.9975	0.5037
EGAF00000827141	22	14500000	51304566	1.9975	0.5037
EGAF00000827141	12	1	36356693	2.0074	0.5030
EGAF00000827141	12	36356694	133851895	2.0023	0.5023
EGAF00000827141	13	1	17499999	1.9910	0.5054
EGAF00000827141	13	17500000	115169878	1.9910	0.5054
EGAF00000827141	14	1	17499999	2.0008	0.5034
EGAF00000827141	14	17500000	102805593	2.0008	0.5034
EGAF00000827141	14	102805594	104172000	0.9861	1.0000
EGAF00000827141	14	104172001	107349540	1.9971	0.5031
EGAF00000827141	15	1	18499999	2.0045	0.5017
EGAF00000827141	15	18500000	102531392	2.0045	0.5017
EGAF00000827141	16	1	33954751	1.9934	0.5022
EGAF00000827141	16	33954752	36835800	1.9609	0.5060
EGAF00000827141	16	36835801	90354753	1.9952	0.5019
EGAF00000827141	17	1	2429169	2.0056	0.5015
EGAF00000827141	17	2429170	2572746	0.9522	1.0000
EGAF00000827141	17	2572747	2634431	1.9786	0.5054
EGAF00000827141	17	2634432	2927000	0.9559	1.0000
EGAF00000827141	17	2927001	23763005	1.9944	0.5032
EGAF00000827141	17	23763006	81195210	1.9996	0.5019
EGAF00000827141	18	1	16960897	2.0096	0.5025
EGAF00000827141	18	16960898	78077248	1.9976	0.5027
EGAF00000827141	19	1	26181781	1.9579	0.5112
EGAF00000827141	19	26181782	59128983	1.9743	0.5068
EGAF00000827141	1	1	123035433	2.0014	0.5033
EGAF00000827141	1	123035434	249250621	2.0053	0.5034
EGAF00000827141	2	1	93826170	2.0000	0.5037
EGAF00000827141	2	93826171	243199373	2.0044	0.5036
EGAF00000827141	3	1	92004853	1.9986	0.5031
EGAF00000827141	3	92004854	118863878	1.9977	0.5051
EGAF00000827141	3	118863879	118863891	2.9638	0.6639
EGAF00000827141	3	118863892	198022430	2.0042	0.5030
EGAF00000827141	4	1	51160116	1.9913	0.5034
EGAF00000827141	4	51160117	191154276	1.9923	0.5051
EGAF00000827141	5	1	47905640	1.9880	0.5065
EGAF00000827141	5	47905641	180915260	2.0025	0.5027
EGAF00000827141	6	1	60330165	2.0095	0.5036
EGAF00000827141	6	60330166	171115067	2.0002	0.5045
EGAF00000827141	7	1	59554330	2.0023	0.5030
EGAF00000827141	7	59554331	159138663	1.9971	0.5044
EGAF00000827141	8	1	45338886	2.0061	0.5043
EGAF00000827141	8	45338887	146364022	1.9980	0.5038
EGAF00000827141	X	1	40867653	1.9826	0.5060
EGAF00000827141	X	40867654	40867756	3.0777	0.6818
EGAF00000827141	X	40867757	60132011	1.9825	0.5043
EGAF00000827141	X	60132012	155270560	1.9652	0.5097
EGAF00000827141	9	1	48867678	1.9978	0.5051
EGAF00000827141	9	48867679	141213431	2.0056	0.5058
EGAF00000827141	20	1	27869568	2.0161	0.5041
EGAF00000827141	20	27869569	63025520	2.0021	0.5022
EGAF00000827141	10	1	40754934	2.0087	0.5041
EGAF00000827141	10	40754935	135534747	2.0034	0.5031
EGAF00000827141	21	1	12788128	1.9969	0.5084
EGAF00000827141	21	12788129	48129895	1.9969	0.5084
