Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	1	true	RP1-272L16.1	ENST00000424696	true	true	false	false	2.02	Upstream	NonCoding	lincRNA	-1	0	-1	7487	7
1	1	true	CAMK1G	ENST00000009105	true	false	true	false	2.02	Exonic	Coding	protein_coding	0	8	2	1060	13
2	1	true	G0S2	ENST00000367029	true	false	false	false	2.02	Upstream	5P_UTR	protein_coding	-1	2	-1	67733	2
3	1	true	HSD11B1	ENST00000367028	true	false	false	false	2.02	Upstream	5P_UTR	protein_coding	-1	2	-1	96975	7
4	1	false	RP1-272L16.1	ENST00000424696	true	false	false	false	2.01	Upstream	NonCoding	lincRNA	-1	2	-1	40326	7
5	1	false	CAMK1G	ENST00000009105	true	true	true	false	2.01	Intronic	Coding	protein_coding	-1	7	2	66	13
6	1	false	G0S2	ENST00000367029	true	true	false	false	2.01	Upstream	5P_UTR	protein_coding	-1	0	-1	-5041	2
7	1	false	HSD11B1	ENST00000367028	true	true	false	false	2.01	Upstream	5P_UTR	protein_coding	-1	0	-1	-67654	7
8	2	true	AC096670.3	ENST00000376593	true	false	false	false	1.47	Upstream	NonCoding	antisense	-1	2	-1	6746	3
9	2	true	BCL2L11	ENST00000393256	true	true	true	false	1.47	Exonic	5P_UTR	protein_coding	-1	0	-1	2	4
10	2	true	AC108463.1	ENST00000451230	true	true	false	false	1.47	Upstream	NonCoding	lincRNA	-1	0	-1	-43202	2
11	2	false	AC096670.3	ENST00000376593	true	true	false	false	1.472	Upstream	NonCoding	antisense	-1	0	-1	76205	3
12	2	false	BCL2L11	ENST00000393256	true	false	true	false	1.472	Exonic	5P_UTR	protein_coding	-1	2	-1	2744	4
13	2	false	AC108463.1	ENST00000451230	true	false	false	false	1.472	Upstream	NonCoding	lincRNA	-1	2	-1	85216	2
14	4	true	ANKRD30BL	ENST00000295181	true	false	false	false	2.00838	Upstream	Coding	nonsense_mediated_decay	-1	2	2	118730	7
15	4	true	RNA5-8SP5	ENST00000365304	true	false	false	false	2.00838	Upstream	NonCoding	rRNA	-1	1	-1	27380	1
16	4	true	MIR663B	ENST00000408361	true	false	false	false	2.00838	Upstream	NonCoding	miRNA	-1	1	-1	23605	1
17	4	true	ZNF806	ENST00000438300	true	true	false	false	2.00838	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	18357	3
18	4	true	FAM201B	ENST00000545408	true	true	false	false	2.00838	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-36424	1
19	6	true	MIR378C	ENST00000578683	true	false	false	false	1.2169999999999996	Upstream	NonCoding	miRNA	-1	1	-1	79069	1
20	6	true	AL607076.1	ENST00000579579	true	false	false	false	1.2169999999999996	Upstream	NonCoding	miRNA	-1	1	-1	46350	1
21	6	true	TCERG1L-AS1	ENST00000436942	true	true	false	false	1.2169999999999996	Upstream	NonCoding	antisense	-1	0	-1	-1	2
22	7	true	AL607076.1	ENST00000579579	true	true	false	false	1.2189999999999999	Upstream	NonCoding	miRNA	-1	0	-1	28903	1
23	7	true	TCERG1L-AS1	ENST00000436942	true	false	false	false	1.2189999999999999	Upstream	NonCoding	antisense	-1	2	-1	30973	2
24	8	false	DLG2	ENST00000376104	true	true	true	false	259.26	Intronic	Coding	protein_coding	-1	3	1	114690	28
25	8	false	RP11-482L11.1	ENST00000533748	true	true	false	false	259.26	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-14245	1
26	8	false	RNU6-1292P	ENST00000383856	true	false	false	false	259.26	Upstream	NonCoding	snRNA	-1	1	-1	25971	1
27	9	true	DLG2	ENST00000376104	true	true	true	false	2.0300000000000296	Intronic	Coding	protein_coding	-1	3	1	114888	28
28	9	true	RP11-482L11.1	ENST00000533748	true	true	false	false	2.0300000000000296	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-14047	1
29	9	true	RNU6-1292P	ENST00000383856	true	false	false	false	2.0300000000000296	Upstream	NonCoding	snRNA	-1	1	-1	26169	1
30	9	false	RFFL	ENST00000315249	true	true	false	false	2.0200000000000102	Upstream	5P_UTR	protein_coding	-1	0	-1	-53212	7
31	9	false	RAD51L3-RFFL	ENST00000593039	true	true	false	false	2.0200000000000102	Upstream	Coding	protein_coding	-1	0	-1	-18420	7
32	9	false	snoU13	ENST00000459539	true	true	false	false	2.0200000000000102	Upstream	NonCoding	snoRNA	-1	0	-1	-87129	1
33	9	false	RP5-837J1.4	ENST00000590309	true	true	false	false	2.0200000000000102	Upstream	NonCoding	lincRNA	-1	0	-1	-62034	1
34	9	false	Vault	ENST00000516519	true	true	false	false	2.0200000000000102	Upstream	NonCoding	misc_RNA	-1	0	-1	-49833	1
35	9	false	RAD51D	ENST00000590016	true	true	false	false	2.0200000000000102	Upstream	Coding	protein_coding	-1	0	-1	-18420	10
36	9	false	NLE1	ENST00000442241	true	true	false	false	2.0200000000000102	Upstream	Coding	protein_coding	-1	0	-1	13781	13
37	9	false	UNC45B	ENST00000268876	true	false	true	false	2.0200000000000102	Intronic	Coding	protein_coding	-1	5	0	2024	20
38	9	false	RP11-799D4.2	ENST00000590144	true	false	false	false	2.0200000000000102	Upstream	NonCoding	processed_transcript	-1	2	-1	40031	2
39	9	false	RP11-799D4.1	ENST00000592961	true	false	false	false	2.0200000000000102	Upstream	NonCoding	transcribed_processed_pseudogene	-1	1	-1	40092	1
40	9	false	SLFN5	ENST00000299977	true	false	false	false	2.0200000000000102	Upstream	5P_UTR	protein_coding	-1	2	-1	107782	5
41	10	true	RFFL	ENST00000315249	true	false	false	false	2.0200000000000102	Upstream	5P_UTR	protein_coding	-1	2	-1	61937	7
42	10	true	RAD51L3-RFFL	ENST00000593039	true	false	false	false	2.0200000000000102	Upstream	Coding	protein_coding	-1	2	0	29763	7
43	10	true	snoU13	ENST00000459539	true	false	false	false	2.0200000000000102	Upstream	NonCoding	snoRNA	-1	1	-1	96762	1
44	10	true	RP5-837J1.4	ENST00000590309	true	false	false	false	2.0200000000000102	Upstream	NonCoding	lincRNA	-1	1	-1	76882	1
45	10	true	Vault	ENST00000516519	true	false	false	false	2.0200000000000102	Upstream	NonCoding	misc_RNA	-1	1	-1	53599	1
46	10	true	RAD51D	ENST00000590016	true	false	false	false	2.0200000000000102	Upstream	Coding	protein_coding	-1	2	1	31443	10
47	10	true	NLE1	ENST00000442241	true	false	false	false	2.0200000000000102	Upstream	Coding	protein_coding	-1	2	0	8941	13
48	10	true	UNC45B	ENST00000268876	true	true	true	false	2.0200000000000102	Intronic	Coding	protein_coding	-1	4	0	1033	20
49	10	true	RP11-799D4.2	ENST00000590144	true	true	false	false	2.0200000000000102	Upstream	NonCoding	processed_transcript	-1	0	-1	-35043	2
50	10	true	RP11-799D4.1	ENST00000592961	true	true	false	false	2.0200000000000102	Upstream	NonCoding	transcribed_processed_pseudogene	-1	0	-1	-37266	1
51	10	true	SLFN5	ENST00000299977	true	true	false	false	2.0200000000000102	Upstream	5P_UTR	protein_coding	-1	0	-1	-39705	5
52	11	true	DLG2	ENST00000376104	true	false	true	false	2.0	Intronic	Coding	protein_coding	-1	4	1	199107	28
53	11	true	RP11-482L11.1	ENST00000533748	true	false	false	false	2.0	Upstream	NonCoding	processed_pseudogene	-1	1	-1	30774	1
54	11	true	RNU6-1292P	ENST00000383856	true	true	false	false	2.0	Upstream	NonCoding	snRNA	-1	0	-1	-1	1
55	11	false	CTB-92J24.3	ENST00000596326	true	false	false	false	1.93	Upstream	NonCoding	antisense	-1	2	-1	45099	3
56	11	false	CTD-2017D11.1	ENST00000597683	true	true	false	false	1.93	Upstream	NonCoding	lincRNA	-1	0	-1	58276	7
57	11	false	ZNF254	ENST00000357002	true	true	false	false	1.93	Upstream	Coding	protein_coding	-1	0	-1	-62434	4
58	12	true	CTD-2026G6.3	ENST00000608389	true	false	false	false	1.9379999999999997	Upstream	NonCoding	lincRNA	-1	2	-1	89632	2
59	12	true	RP11-413E6.2	ENST00000481669	true	false	false	false	1.9379999999999997	Upstream	NonCoding	processed_pseudogene	-1	1	-1	78982	1
60	12	true	OR7E121P	ENST00000494533	true	false	false	false	1.9379999999999997	Upstream	NonCoding	unprocessed_pseudogene	-1	1	-1	69958	1
61	12	true	UNC93B3	ENST00000308076	true	false	false	false	1.9379999999999997	Upstream	NonCoding	unprocessed_pseudogene	-1	2	-1	45782	3
62	12	true	RP11-413E6.1	ENST00000492925	true	false	false	false	1.9379999999999997	Upstream	NonCoding	processed_pseudogene	-1	1	-1	44478	1
63	12	true	AGGF1P3	ENST00000493675	true	false	false	false	1.9379999999999997	Upstream	NonCoding	processed_pseudogene	-1	1	-1	14858	1
64	12	true	RP11-413E6.7	ENST00000489078	true	true	true	false	1.9379999999999997	Exonic	NonCoding	processed_pseudogene	2	0	-1	700	1
65	12	true	LINC00960	ENST00000492922	true	true	false	false	1.9379999999999997	Upstream	NonCoding	lincRNA	-1	0	-1	700	2
66	12	true	MIR4273	ENST00000582824	true	true	false	false	1.9379999999999997	Upstream	NonCoding	miRNA	-1	0	-1	-9202	1
67	12	false	DUX4L19	ENST00000557448	true	false	true	false	1.9379999999999997	Exonic	NonCoding	unprocessed_pseudogene	-1	2	-1	-1	1
68	12	false	PABPC1P5	ENST00000603738	true	false	false	false	1.9379999999999997	Upstream	NonCoding	processed_pseudogene	-1	2	-1	3146	2
69	12	false	RP11-295P22.1	ENST00000605584	true	false	false	false	1.9379999999999997	Upstream	NonCoding	processed_pseudogene	-1	2	-1	62830	2
