Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	1	true	OR9A2	ENST00000350513	true	true	false	false	1.9900000000000002	Upstream	5P_UTR	protein_coding	-1	0	-1	-54662	1
1	1	true	OR9P1P	ENST00000496431	true	true	false	false	1.9900000000000002	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	-38601	2
2	1	true	OR6W1P	ENST00000496192	true	true	false	false	1.9900000000000002	Upstream	NonCoding	processed_transcript	-1	0	-1	-1	1
3	1	true	PIP	ENST00000291009	true	false	false	false	1.9900000000000002	Upstream	Coding	protein_coding	-1	2	2	33203	4
4	1	true	TAS2R39	ENST00000446620	true	false	false	false	1.9900000000000002	Upstream	5P_UTR	protein_coding	-1	1	-1	81428	1
5	1	false	OR9A2	ENST00000350513	true	false	false	false	2.0	Upstream	5P_UTR	protein_coding	-1	1	-1	74964	1
6	1	false	OR9P1P	ENST00000496431	true	false	false	false	2.0	Upstream	NonCoding	unprocessed_pseudogene	-1	2	-1	54565	2
7	1	false	OR6W1P	ENST00000496192	true	false	false	false	2.0	Upstream	NonCoding	processed_transcript	-1	1	-1	38720	1
8	1	false	PIP	ENST00000291009	true	true	false	false	2.0	Upstream	Coding	protein_coding	-1	0	-1	49829	4
9	1	false	TAS2R39	ENST00000446620	true	true	false	false	2.0	Upstream	5P_UTR	protein_coding	-1	0	-1	-37365	1
10	2	true	NTM	ENST00000425719	true	true	false	false	1.0379999999999998	Upstream	Coding	protein_coding	-1	0	-1	308591	8
11	2	true	RP11-217L21.1	ENST00000421650	true	false	false	false	1.0379999999999998	Upstream	NonCoding	antisense	-1	2	-1	85301	2
12	2	false	NTM	ENST00000425719	true	false	false	false	1.043	Upstream	Coding	protein_coding	-1	2	2	487344	8
13	2	false	RP11-217L21.1	ENST00000421650	true	true	false	false	1.043	Upstream	NonCoding	antisense	-1	0	-1	3477	2
