SampleId	Chromosome	Start	End	CopyNumber	BAF
5FU-PATIENT8-LivN-CLONE15	11	1	53144204	2.0105	0.5079
5FU-PATIENT8-LivN-CLONE15	11	53144205	135006516	2.0060	0.5056
5FU-PATIENT8-LivN-CLONE15	22	1	14499999	1.9688	0.5102
5FU-PATIENT8-LivN-CLONE15	22	14500000	51304566	1.9688	0.5102
5FU-PATIENT8-LivN-CLONE15	12	1	36356693	2.0038	0.5046
5FU-PATIENT8-LivN-CLONE15	12	36356694	133851895	1.9990	0.5050
5FU-PATIENT8-LivN-CLONE15	13	1	17499999	2.0082	0.5034
5FU-PATIENT8-LivN-CLONE15	13	17500000	115169878	2.0082	0.5034
5FU-PATIENT8-LivN-CLONE15	14	1	17499999	2.0067	0.5023
5FU-PATIENT8-LivN-CLONE15	14	17500000	28369746	2.0067	0.5023
5FU-PATIENT8-LivN-CLONE15	14	28369747	28369887	1.1749	0.8445
5FU-PATIENT8-LivN-CLONE15	14	28369888	28369945	2.1029	0.5282
5FU-PATIENT8-LivN-CLONE15	14	28369946	28369947	1.0021	0.9902
5FU-PATIENT8-LivN-CLONE15	14	28369948	28370514	1.6147	0.6145
5FU-PATIENT8-LivN-CLONE15	14	28370515	28370725	2.7258	0.6360
5FU-PATIENT8-LivN-CLONE15	14	28370726	28370728	3.1769	0.6877
5FU-PATIENT8-LivN-CLONE15	14	28370729	28371010	2.5964	0.6179
5FU-PATIENT8-LivN-CLONE15	14	28371011	107349540	2.0030	0.5047
5FU-PATIENT8-LivN-CLONE15	15	1	18499999	1.9985	0.5042
5FU-PATIENT8-LivN-CLONE15	15	18500000	102531392	1.9985	0.5042
5FU-PATIENT8-LivN-CLONE15	16	1	36835800	1.9687	0.5070
5FU-PATIENT8-LivN-CLONE15	16	36835801	90354753	1.9857	0.5047
5FU-PATIENT8-LivN-CLONE15	17	1	23763005	1.9585	0.5102
5FU-PATIENT8-LivN-CLONE15	17	23763006	81195210	1.9694	0.5109
5FU-PATIENT8-LivN-CLONE15	18	1	16960897	2.0107	0.5047
5FU-PATIENT8-LivN-CLONE15	18	16960898	78077248	2.0112	0.5034
5FU-PATIENT8-LivN-CLONE15	19	1	26181781	1.8944	0.5260
5FU-PATIENT8-LivN-CLONE15	19	26181782	59128983	1.9284	0.5198
5FU-PATIENT8-LivN-CLONE15	1	1	123035433	1.9955	0.5078
5FU-PATIENT8-LivN-CLONE15	1	123035434	249250621	2.0032	0.5056
5FU-PATIENT8-LivN-CLONE15	2	1	93826170	2.0025	0.5041
5FU-PATIENT8-LivN-CLONE15	2	93826171	243199373	2.0108	0.5050
5FU-PATIENT8-LivN-CLONE15	3	1	92004853	2.0101	0.5052
5FU-PATIENT8-LivN-CLONE15	3	92004854	198022430	2.0094	0.5044
5FU-PATIENT8-LivN-CLONE15	4	1	51160116	2.0056	0.5038
5FU-PATIENT8-LivN-CLONE15	4	51160117	191154276	2.0098	0.5034
5FU-PATIENT8-LivN-CLONE15	5	1	47905640	2.0082	0.5037
5FU-PATIENT8-LivN-CLONE15	5	47905641	180915260	2.0120	0.5053
5FU-PATIENT8-LivN-CLONE15	6	1	60330165	2.0012	0.5047
5FU-PATIENT8-LivN-CLONE15	6	60330166	171115067	2.0101	0.5039
5FU-PATIENT8-LivN-CLONE15	7	1	59554330	2.0073	0.5064
5FU-PATIENT8-LivN-CLONE15	7	59554331	159138663	1.9963	0.5067
5FU-PATIENT8-LivN-CLONE15	8	1	45338886	1.9998	0.5021
5FU-PATIENT8-LivN-CLONE15	8	45338887	146364022	2.0115	0.5053
5FU-PATIENT8-LivN-CLONE15	X	1	60132011	1.0058	1.0000
5FU-PATIENT8-LivN-CLONE15	X	60132012	155270560	1.0037	1.0000
5FU-PATIENT8-LivN-CLONE15	9	1	48867678	2.0053	0.5035
5FU-PATIENT8-LivN-CLONE15	9	48867679	141213431	1.9989	0.5050
5FU-PATIENT8-LivN-CLONE15	Y	1	11604552	1.0188	1.0000
5FU-PATIENT8-LivN-CLONE15	Y	11604553	59373566	1.0077	1.0000
5FU-PATIENT8-LivN-CLONE15	20	1	27869568	2.0150	0.5064
5FU-PATIENT8-LivN-CLONE15	20	27869569	63025520	1.9828	0.5102
5FU-PATIENT8-LivN-CLONE15	10	1	40754934	1.9948	0.5035
5FU-PATIENT8-LivN-CLONE15	10	40754935	135534747	2.0082	0.5060
5FU-PATIENT8-LivN-CLONE15	21	1	12788128	1.9979	0.5044
5FU-PATIENT8-LivN-CLONE15	21	12788129	48129895	1.9979	0.5044
