Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	0	true	CSMD2	ENST00000241312	true	false	false	false	1.42	Intronic	Coding	nonsense_mediated_decay	-1	14	1	3445	70
1	0	true	HSPD1P14	ENST00000432666	true	true	false	false	1.42	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-1	1
2	0	false	CSMD2	ENST00000241312	true	true	false	false	1.421	Intronic	Coding	nonsense_mediated_decay	-1	13	1	25463	70
3	0	false	HSPD1P14	ENST00000432666	true	false	false	false	1.421	Upstream	NonCoding	processed_pseudogene	-1	1	-1	91417	1
4	6	true	MECOM	ENST00000264674	true	false	false	false	1.13	Upstream	5P_UTR	protein_coding	-1	2	-1	310878	17
5	6	true	RP11-641D5.2	ENST00000480669	true	true	false	false	1.13	Intronic	NonCoding	antisense	-1	1	-1	9248	5
6	6	false	MECOM	ENST00000264674	true	true	false	false	1.124	Upstream	5P_UTR	protein_coding	-1	0	-1	261522	17
7	6	false	RP11-641D5.2	ENST00000480669	true	false	false	false	1.124	Intronic	NonCoding	antisense	-1	2	-1	5173	5
8	11	true	KMT2C	ENST00000262189	true	false	false	false	1.897	Intronic	Coding	protein_coding	-1	2	2	50309	59
9	11	true	FABP5P3	ENST00000477993	true	true	false	false	1.897	Upstream	NonCoding	processed_transcript	-1	0	-1	6204	2
10	11	true	AC005631.1	ENST00000408527	true	true	false	false	1.897	Upstream	NonCoding	miRNA	-1	0	-1	-27911	1
11	11	true	CCT8L1P	ENST00000465400	true	true	false	false	1.897	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-33559	1
12	11	true	LINC01003	ENST00000564834	true	true	false	false	1.897	Upstream	NonCoding	lincRNA	-1	0	-1	-36493	1
13	11	false	KMT2C	ENST00000262189	true	true	false	false	1.896	Intronic	Coding	protein_coding	-1	1	2	26597	59
14	11	false	FABP5P3	ENST00000477993	true	false	false	false	1.896	Upstream	NonCoding	processed_transcript	-1	2	-1	33266	2
15	11	false	AC005631.1	ENST00000408527	true	false	false	false	1.896	Upstream	NonCoding	miRNA	-1	1	-1	30192	1
16	11	false	CCT8L1P	ENST00000465400	true	false	false	false	1.896	Upstream	NonCoding	processed_pseudogene	-1	1	-1	36448	1
17	11	false	LINC01003	ENST00000564834	true	false	false	false	1.896	Upstream	NonCoding	lincRNA	-1	1	-1	54757	1
18	17	true	TTC28	ENST00000397906	true	true	false	false	1.994	Intronic	Coding	protein_coding	-1	1	0	10215	23
19	17	true	RN7SL162P	ENST00000579233	true	true	false	false	1.994	Upstream	NonCoding	misc_RNA	-1	0	-1	10405	1
20	17	true	HSCB	ENST00000216027	true	false	false	false	1.994	Upstream	Coding	protein_coding	-1	2	2	74475	6
21	17	false	TTC28	ENST00000397906	true	true	false	false	2.158983366944472	Intronic	Coding	protein_coding	-1	1	0	9875	23
22	17	false	RN7SL162P	ENST00000579233	true	true	false	false	2.158983366944472	Upstream	NonCoding	misc_RNA	-1	0	-1	10065	1
23	17	false	HSCB	ENST00000216027	true	false	false	false	2.158983366944472	Upstream	Coding	protein_coding	-1	2	2	74135	6
24	18	true	CSMD3	ENST00000297405	true	true	false	false	2.0002199	Intronic	Coding	protein_coding	-1	59	1	13027	71
25	18	false	TTC28	ENST00000397906	true	false	false	false	1.805686442835197	Intronic	Coding	protein_coding	-1	2	0	39923	23
26	18	false	RN7SL162P	ENST00000579233	true	false	false	false	1.805686442835197	Upstream	NonCoding	misc_RNA	-1	1	-1	26483	1
27	18	false	HSCB	ENST00000216027	true	true	false	false	1.805686442835197	Upstream	Coding	protein_coding	-1	0	-1	-1	6
