SampleId	Chromosome	Start	End	CopyNumber	BAF
5FU-PATIENT14-LIVN-CLONE1	11	1	48818000	2.0049	0.5084
5FU-PATIENT14-LIVN-CLONE1	11	48818001	48948000	3.0895	0.6000
5FU-PATIENT14-LIVN-CLONE1	11	48948001	50651000	2.0666	0.5052
5FU-PATIENT14-LIVN-CLONE1	11	50651001	50740000	2.9155	0.6493
5FU-PATIENT14-LIVN-CLONE1	11	50740001	53144204	2.0851	0.5096
5FU-PATIENT14-LIVN-CLONE1	11	53144205	135006516	1.9986	0.5062
5FU-PATIENT14-LIVN-CLONE1	22	1	14499999	1.9472	0.5202
5FU-PATIENT14-LIVN-CLONE1	22	14500000	51304566	1.9472	0.5202
5FU-PATIENT14-LIVN-CLONE1	12	1	36356693	2.0084	0.5081
5FU-PATIENT14-LIVN-CLONE1	12	36356694	133851895	1.9988	0.5080
5FU-PATIENT14-LIVN-CLONE1	13	1	17499999	2.0114	0.5052
5FU-PATIENT14-LIVN-CLONE1	13	17500000	115169878	2.0114	0.5052
5FU-PATIENT14-LIVN-CLONE1	14	1	17499999	2.0082	0.5081
5FU-PATIENT14-LIVN-CLONE1	14	17500000	71048696	2.0082	0.5081
5FU-PATIENT14-LIVN-CLONE1	14	71048697	71048728	1.2831	0.7700
5FU-PATIENT14-LIVN-CLONE1	14	71048729	107349540	1.9911	0.5098
5FU-PATIENT14-LIVN-CLONE1	15	1	18499999	2.0007	0.5071
5FU-PATIENT14-LIVN-CLONE1	15	18500000	102531392	2.0007	0.5071
5FU-PATIENT14-LIVN-CLONE1	16	1	36835800	1.9605	0.5172
5FU-PATIENT14-LIVN-CLONE1	16	36835801	90354753	1.9841	0.5081
5FU-PATIENT14-LIVN-CLONE1	17	1	23763005	1.9479	0.5198
5FU-PATIENT14-LIVN-CLONE1	17	23763006	81195210	1.9562	0.5173
5FU-PATIENT14-LIVN-CLONE1	18	1	16960897	2.0035	0.5043
5FU-PATIENT14-LIVN-CLONE1	18	16960898	78077248	2.0155	0.5080
5FU-PATIENT14-LIVN-CLONE1	19	1	26181781	1.8659	0.5372
5FU-PATIENT14-LIVN-CLONE1	19	26181782	59128983	1.9134	0.5270
5FU-PATIENT14-LIVN-CLONE1	1	1	123035433	1.9936	0.5135
5FU-PATIENT14-LIVN-CLONE1	1	123035434	249250621	2.0039	0.5065
5FU-PATIENT14-LIVN-CLONE1	2	1	93826170	2.0072	0.5064
5FU-PATIENT14-LIVN-CLONE1	2	93826171	243199373	2.0102	0.5066
5FU-PATIENT14-LIVN-CLONE1	3	1	90341000	2.0082	0.5054
5FU-PATIENT14-LIVN-CLONE1	3	90341001	92004853	2.7455	0.6382
5FU-PATIENT14-LIVN-CLONE1	3	92004854	198022430	2.0125	0.5072
5FU-PATIENT14-LIVN-CLONE1	4	1	51160116	2.0015	0.5075
5FU-PATIENT14-LIVN-CLONE1	4	51160117	191154276	2.0126	0.5044
5FU-PATIENT14-LIVN-CLONE1	5	1	47905640	2.0136	0.5068
5FU-PATIENT14-LIVN-CLONE1	5	47905641	129630497	2.0180	0.5063
5FU-PATIENT14-LIVN-CLONE1	5	129630498	129630550	3.1430	0.6830
5FU-PATIENT14-LIVN-CLONE1	5	129630551	180915260	2.0003	0.5079
5FU-PATIENT14-LIVN-CLONE1	6	1	60330165	1.9968	0.5060
5FU-PATIENT14-LIVN-CLONE1	6	60330166	171115067	2.0116	0.5051
5FU-PATIENT14-LIVN-CLONE1	7	1	59554330	2.0082	0.5072
5FU-PATIENT14-LIVN-CLONE1	7	59554331	159138663	2.0029	0.5067
5FU-PATIENT14-LIVN-CLONE1	8	1	45338886	2.0025	0.5087
5FU-PATIENT14-LIVN-CLONE1	8	45338887	146364022	2.0123	0.5069
5FU-PATIENT14-LIVN-CLONE1	X	1	60132011	2.0092	0.5054
5FU-PATIENT14-LIVN-CLONE1	X	60132012	61909000	2.9326	0.6605
5FU-PATIENT14-LIVN-CLONE1	X	61909001	155270560	2.0118	0.5052
5FU-PATIENT14-LIVN-CLONE1	9	1	48867678	2.0110	0.5042
5FU-PATIENT14-LIVN-CLONE1	9	48867679	141213431	1.9933	0.5101
5FU-PATIENT14-LIVN-CLONE1	20	1	27869568	2.0090	0.5063
5FU-PATIENT14-LIVN-CLONE1	20	27869569	63025520	1.9779	0.5099
5FU-PATIENT14-LIVN-CLONE1	10	1	40754934	2.0032	0.5051
5FU-PATIENT14-LIVN-CLONE1	10	40754935	95477709	2.0100	0.5063
5FU-PATIENT14-LIVN-CLONE1	10	95477710	95477757	2.8518	0.6520
5FU-PATIENT14-LIVN-CLONE1	10	95477758	135534747	1.9974	0.5067
5FU-PATIENT14-LIVN-CLONE1	21	1	12788128	1.9984	0.5068
5FU-PATIENT14-LIVN-CLONE1	21	12788129	48129895	1.9984	0.5068
