SampleId	Chromosome	Start	End	CopyNumber	BAF
EGAF00000860183	11	1	53144204	2.0055	0.5102
EGAF00000860183	11	53144205	135006516	2.0084	0.5056
EGAF00000860183	22	1	14499999	2.0087	0.5028
EGAF00000860183	22	14500000	51304566	2.0087	0.5028
EGAF00000860183	12	1	36356693	2.0111	0.5059
EGAF00000860183	12	36356694	133851895	2.0005	0.5049
EGAF00000860183	13	1	17499999	1.9873	0.5080
EGAF00000860183	13	17500000	115169878	1.9873	0.5080
EGAF00000860183	14	1	17499999	2.0035	0.5065
EGAF00000860183	14	17500000	107349540	2.0035	0.5065
EGAF00000860183	15	1	18499999	2.0115	0.5054
EGAF00000860183	15	18500000	102531392	2.0115	0.5054
EGAF00000860183	16	1	36835800	1.9923	0.5027
EGAF00000860183	16	36835801	90354753	1.9929	0.5052
EGAF00000860183	17	1	23763005	1.9937	0.5046
EGAF00000860183	17	23763006	81195210	2.0049	0.5037
EGAF00000860183	18	1	16960897	2.0015	0.5042
EGAF00000860183	18	16960898	78077248	1.9914	0.5052
EGAF00000860183	19	1	26181781	1.9464	0.5146
EGAF00000860183	19	26181782	59128983	1.9688	0.5085
EGAF00000860183	1	1	123035433	2.0084	0.5055
EGAF00000860183	1	123035434	249250621	2.0067	0.5072
EGAF00000860183	2	1	93826170	1.9987	0.5062
EGAF00000860183	2	93826171	243199373	2.0037	0.5062
EGAF00000860183	3	1	92004853	2.0009	0.5054
EGAF00000860183	3	92004854	198022430	2.0022	0.5050
EGAF00000860183	4	1	51160116	1.9905	0.5050
EGAF00000860183	4	51160117	191154276	1.9861	0.5078
EGAF00000860183	5	1	42710498	1.9782	0.5067
EGAF00000860183	5	42710499	42710580	3.1900	0.6941
EGAF00000860183	5	42710581	47905640	2.0107	0.5075
EGAF00000860183	5	47905641	180915260	2.0038	0.5058
EGAF00000860183	6	1	60330165	2.0140	0.5060
EGAF00000860183	6	60330166	171115067	1.9972	0.5065
EGAF00000860183	7	1	59554330	2.0051	0.5041
EGAF00000860183	7	59554331	159138663	1.9914	0.5068
EGAF00000860183	8	1	45338886	2.0031	0.5061
EGAF00000860183	8	45338887	146364022	1.9958	0.5069
EGAF00000860183	X	1	60132011	1.9786	0.5075
EGAF00000860183	X	60132012	137140057	1.9669	0.5094
EGAF00000860183	X	137140058	137140072	1.9650	0.5089
EGAF00000860183	X	137140073	155270560	1.9630	0.5096
EGAF00000860183	9	1	8872592	2.0174	0.5044
EGAF00000860183	9	8872593	8872669	2.6794	0.6334
EGAF00000860183	9	8872670	48867678	1.9906	0.5066
EGAF00000860183	9	48867679	135714019	2.0116	0.5050
EGAF00000860183	9	135714020	135714260	2.2147	0.5504
EGAF00000860183	9	135714261	141213431	2.0131	0.5025
EGAF00000860183	20	1	27869568	2.0255	0.5072
EGAF00000860183	20	27869569	63025520	2.0117	0.5031
EGAF00000860183	10	1	40754934	1.9936	0.5045
EGAF00000860183	10	40754935	135534747	2.0110	0.5066
EGAF00000860183	21	1	12788128	1.9969	0.5092
EGAF00000860183	21	12788129	48129895	1.9969	0.5092
