Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	1	true	GHR	ENST00000230882	true	false	false	false	1.98	Intronic	Coding	protein_coding	-1	7	0	810	10
1	1	true	RP11-116B13.1	ENST00000603736	true	false	false	false	1.98	Upstream	NonCoding	processed_pseudogene	-1	1	-1	18741	1
2	1	true	CCDC152	ENST00000361970	true	false	false	false	1.98	Upstream	5P_UTR	protein_coding	-1	2	-1	48723	9
3	1	true	CTD-2325A15.5	ENST00000606056	true	false	false	false	1.98	Upstream	NonCoding	antisense	-1	1	-1	95997	1
4	1	false	GHR	ENST00000230882	true	true	false	false	2.01	Intronic	Coding	protein_coding	-1	6	0	10476	10
5	1	false	RP11-116B13.1	ENST00000603736	true	true	false	false	2.01	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-7975	1
6	1	false	CCDC152	ENST00000361970	true	true	false	false	2.01	Upstream	5P_UTR	protein_coding	-1	0	-1	-18660	9
7	1	false	CTD-2325A15.5	ENST00000606056	true	true	false	false	2.01	Upstream	NonCoding	antisense	-1	0	-1	-89181	1
8	2	true	PTPRD	ENST00000381196	true	true	false	false	2.0180000000000002	Intronic	5P_UTR	protein_coding	-1	8	-1	146104	43
9	2	true	SNORD27	ENST00000515890	true	false	false	false	2.0180000000000002	Upstream	NonCoding	snoRNA	-1	1	-1	15543	1
10	2	true	RP11-75C9.2	ENST00000419824	true	false	false	false	2.0180000000000002	Upstream	NonCoding	lincRNA	-1	2	-1	86129	4
11	2	false	PTPRD	ENST00000381196	true	false	false	false	1.991	Intronic	5P_UTR	protein_coding	-1	9	-1	138723	43
12	2	false	SNORD27	ENST00000515890	true	true	false	false	1.991	Upstream	NonCoding	snoRNA	-1	0	-1	11887	1
13	2	false	RP11-75C9.2	ENST00000419824	true	true	false	false	1.991	Upstream	NonCoding	lincRNA	-1	0	-1	-15467	4
14	3	true	AK8	ENST00000298545	true	true	false	false	2.007	Intronic	Coding	protein_coding	-1	5	0	16224	13
15	3	true	RP11-295G24.5	ENST00000451318	true	true	false	false	2.007	Upstream	NonCoding	sense_intronic	-1	0	-1	-45858	2
16	3	true	RNU6-357P	ENST00000515914	true	false	false	false	2.007	Upstream	NonCoding	snRNA	-1	1	-1	15185	1
17	3	true	C9orf9	ENST00000350499	true	false	false	false	2.007	Upstream	5P_UTR	protein_coding	-1	2	-1	45278	5
18	3	false	AK8	ENST00000298545	true	false	false	false	2.008	Intronic	Coding	protein_coding	-1	6	0	10147	13
19	3	false	RP11-295G24.5	ENST00000451318	true	false	false	false	2.008	Upstream	NonCoding	sense_intronic	-1	2	-1	68661	2
20	3	false	RNU6-357P	ENST00000515914	true	true	false	false	2.008	Upstream	NonCoding	snRNA	-1	0	-1	-1	1
21	3	false	C9orf9	ENST00000350499	true	true	false	false	2.008	Upstream	5P_UTR	protein_coding	-1	0	-1	-14945	5
