Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	4	true	ANKRD30BL	ENST00000295181	true	true	false	false	2.001587	Upstream	Coding	nonsense_mediated_decay	-1	0	-1	18306	7
1	4	true	RNA5-8SP5	ENST00000365304	true	true	false	false	2.001587	Upstream	NonCoding	rRNA	-1	0	-1	-10506	1
2	4	true	MIR663B	ENST00000408361	true	true	false	false	2.001587	Upstream	NonCoding	miRNA	-1	0	-1	-9617	1
3	4	true	ZNF806	ENST00000438300	true	false	false	false	2.001587	Upstream	NonCoding	unprocessed_pseudogene	-1	2	-1	45283	3
4	4	true	FAM201B	ENST00000545408	true	false	false	false	2.001587	Upstream	NonCoding	processed_pseudogene	-1	1	0	85081	1
5	4	false	CTD-2522B17.5	ENST00000566406	true	true	false	false	1.958	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-13067	1
6	4	false	CTD-2522B17.4	ENST00000566845	true	true	false	false	1.958	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-11519	1
7	4	false	AC136932.2	ENST00000583871	true	true	false	false	1.958	Upstream	NonCoding	miRNA	-1	0	-1	4963	1
8	4	false	AC136932.1	ENST00000385251	true	false	false	false	1.958	Upstream	NonCoding	miRNA	-1	1	-1	4112	1
9	4	false	RNA5-8SP2	ENST00000363564	true	false	false	false	1.958	Upstream	NonCoding	rRNA	-1	1	-1	7886	1
10	6	true	CTD-2291D10.2	ENST00000565584	true	false	false	false	1.2229999999999999	Upstream	NonCoding	lincRNA	-1	2	-1	87149	4
11	6	true	CTD-2291D10.1	ENST00000564534	true	false	false	false	1.2229999999999999	Upstream	NonCoding	lincRNA	-1	2	-1	49581	8
12	6	true	CTD-2291D10.3	ENST00000599269	true	false	false	false	1.2229999999999999	Upstream	NonCoding	lincRNA	-1	2	-1	39370	3
13	6	true	ZNF730	ENST00000597761	true	true	false	false	1.2229999999999999	Upstream	Coding	protein_coding	-1	0	-1	10796	4
14	6	true	RP11-369G6.2	ENST00000600819	true	true	false	false	1.2229999999999999	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-6129	2
15	6	true	AC092329.1	ENST00000408551	true	true	false	false	1.2229999999999999	Upstream	NonCoding	miRNA	-1	0	-1	-34425	1
16	6	true	RP11-15H20.2	ENST00000598402	true	true	false	false	1.2229999999999999	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-75386	1
17	6	false	CTD-2291D10.2	ENST00000565584	true	true	false	false	1.225	Upstream	NonCoding	lincRNA	-1	0	-1	-63794	4
18	6	false	CTD-2291D10.1	ENST00000564534	true	true	false	false	1.225	Upstream	NonCoding	lincRNA	-1	0	-1	-42326	8
19	6	false	CTD-2291D10.3	ENST00000599269	true	true	false	false	1.225	Upstream	NonCoding	lincRNA	-1	0	-1	13198	3
20	6	false	ZNF730	ENST00000597761	true	false	false	false	1.225	Upstream	Coding	protein_coding	-1	2	0	23190	4
21	6	false	RP11-369G6.2	ENST00000600819	true	false	false	false	1.225	Upstream	NonCoding	processed_pseudogene	-1	2	-1	16914	2
22	6	false	AC092329.1	ENST00000408551	true	false	false	false	1.225	Upstream	NonCoding	miRNA	-1	1	-1	75342	1
23	6	false	RP11-15H20.2	ENST00000598402	true	false	false	false	1.225	Upstream	NonCoding	processed_pseudogene	-1	1	-1	93120	1
