Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	1	true	STAG1	ENST00000383202	true	false	false	false	1.108	Upstream	5P_UTR	protein_coding	-1	2	-1	16321	34
1	1	true	RNU6-789P	ENST00000517105	true	false	false	false	1.108	Upstream	NonCoding	snRNA	-1	1	-1	47194	1
2	1	true	RP11-102M11.1	ENST00000468074	true	false	false	false	1.108	Upstream	NonCoding	processed_pseudogene	-1	1	-1	31460	1
3	1	true	SLC35G2	ENST00000446465	true	true	false	false	1.108	Upstream	5P_UTR	protein_coding	-1	0	-1	16059	2
4	1	true	NCK1	ENST00000481752	true	true	false	false	1.108	Upstream	5P_UTR	protein_coding	-1	0	-1	-85754	4
5	1	false	STAG1	ENST00000383202	true	true	false	false	1.1059999999999999	Upstream	5P_UTR	protein_coding	-1	0	-1	40154	34
6	1	false	RNU6-789P	ENST00000517105	true	true	false	false	1.1059999999999999	Upstream	NonCoding	snRNA	-1	0	-1	-31699	1
7	1	false	RP11-102M11.1	ENST00000468074	true	true	false	false	1.1059999999999999	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-16562	1
8	1	false	SLC35G2	ENST00000446465	true	false	false	false	1.1059999999999999	Upstream	5P_UTR	protein_coding	-1	2	-1	85515	2
9	1	false	NCK1	ENST00000481752	true	false	false	false	1.1059999999999999	Upstream	5P_UTR	protein_coding	-1	2	-1	159056	4
10	2	true	CSF1R	ENST00000286301	true	true	false	false	1.9999999999999998	Upstream	5P_UTR	protein_coding	-1	0	-1	-64138	22
11	2	true	PDGFRB	ENST00000261799	true	true	false	false	1.9999999999999998	Upstream	5P_UTR	protein_coding	-1	0	-1	44537	23
12	2	true	CDX1	ENST00000231656	true	false	false	false	1.9999999999999998	Intronic	Coding	protein_coding	-1	2	1	4592	3
13	2	true	SLC6A7	ENST00000230671	true	false	false	false	1.9999999999999998	Upstream	Coding	protein_coding	-1	2	0	16552	14
14	2	false	CSF1R	ENST00000286301	true	false	false	false	1.9999999999999998	Upstream	5P_UTR	protein_coding	-1	2	-1	64864	22
15	2	false	PDGFRB	ENST00000261799	true	false	false	false	1.9999999999999998	Upstream	5P_UTR	protein_coding	-1	2	-1	22376	23
16	2	false	CDX1	ENST00000231656	true	true	false	false	1.9999999999999998	Intronic	Coding	protein_coding	-1	1	1	10915	3
17	2	false	SLC6A7	ENST00000230671	true	true	false	false	1.9999999999999998	Upstream	Coding	protein_coding	-1	0	-1	-5238	14
18	4	true	ABHD8	ENST00000247706	true	false	false	false	0.8999999999999999	Upstream	5P_UTR	protein_coding	-1	2	-1	79420	5
19	4	true	CTD-2278I10.4	ENST00000594077	true	false	false	false	0.8999999999999999	Upstream	NonCoding	sense_intronic	-1	1	-1	86198	1
20	4	true	ANO8	ENST00000159087	true	false	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	2	1	48064	18
21	4	true	PLVAP	ENST00000252590	true	false	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	2	0	5543	6
22	4	true	CTD-2521M24.9	ENST00000500836	true	true	false	false	0.8999999999999999	Upstream	NonCoding	lincRNA	-1	0	-1	20772	4
23	4	true	MVB12A	ENST00000317040	true	true	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	0	-1	-35922	9
24	4	true	AC010319.1	ENST00000410873	true	true	false	false	0.8999999999999999	Upstream	NonCoding	miRNA	-1	0	-1	-50507	1
25	4	true	SLC27A1	ENST00000252595	true	true	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	0	-1	-74364	12
26	4	false	ABHD8	ENST00000247706	true	true	false	false	0.8999999999999999	Upstream	5P_UTR	protein_coding	-1	0	-1	-59090	5
27	4	false	CTD-2278I10.4	ENST00000594077	true	true	false	false	0.8999999999999999	Upstream	NonCoding	sense_intronic	-1	0	-1	-81350	1
28	4	false	ANO8	ENST00000159087	true	true	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	0	-1	-31332	18
29	4	false	PLVAP	ENST00000252590	true	true	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	0	-1	9310	6
30	4	false	CTD-2521M24.9	ENST00000500836	true	false	false	false	0.8999999999999999	Upstream	NonCoding	lincRNA	-1	2	-1	23103	4
31	4	false	MVB12A	ENST00000317040	true	false	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	2	0	37339	9
32	4	false	AC010319.1	ENST00000410873	true	false	false	false	0.8999999999999999	Upstream	NonCoding	miRNA	-1	1	-1	74283	1
33	4	false	SLC27A1	ENST00000252595	true	false	false	false	0.8999999999999999	Upstream	Coding	protein_coding	-1	2	2	103589	12
