Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	2	true	RP11-503L23.1	ENST00000515805	true	true	false	false	1.9850000000000003	Upstream	NonCoding	lincRNA	-1	0	-1	-8318	3
1	2	true	RP11-73G16.3	ENST00000510416	true	true	false	false	1.9850000000000003	Intronic	NonCoding	lincRNA	-1	1	-1	14911	3
2	2	true	RP11-73G16.2	ENST00000507949	true	false	false	false	1.9850000000000003	Upstream	NonCoding	lincRNA	-1	2	-1	8133	4
3	2	true	RP11-73G16.1	ENST00000515329	true	false	false	false	1.9850000000000003	Upstream	NonCoding	lincRNA	-1	2	-1	53365	2
4	2	false	RP11-503L23.1	ENST00000515805	true	false	false	false	1.9600000000000002	Upstream	NonCoding	lincRNA	-1	2	-1	57567	3
5	2	false	RP11-73G16.3	ENST00000510416	true	false	false	false	1.9600000000000002	Upstream	NonCoding	lincRNA	-1	2	-1	20182	3
6	2	false	RP11-73G16.1	ENST00000515329	true	true	false	false	1.9600000000000002	Upstream	NonCoding	lincRNA	-1	0	-1	5074	2
7	8	true	PPAP2B	ENST00000371250	true	false	false	false	0.9389092901642213	Upstream	Coding	protein_coding	-1	2	1	73512	6
8	8	true	RP11-377K22.3	ENST00000421838	true	false	false	false	0.9389092901642213	Upstream	NonCoding	processed_pseudogene	-1	2	-1	66838	2
9	8	true	RP11-377K22.2	ENST00000442812	true	false	false	false	0.9389092901642213	Upstream	NonCoding	processed_pseudogene	-1	1	-1	33531	1
10	8	true	PRKAA2	ENST00000371244	true	true	true	false	0.9389092901642213	Intronic	Coding	protein_coding	-1	1	1	7599	9
11	8	false	FARP1	ENST00000319562	true	true	true	false	0.8300000000000001	Intronic	Coding	protein_coding	-1	2	0	4840	27
12	8	false	RNF113B	ENST00000267291	true	false	false	false	0.8300000000000001	Upstream	Coding	protein_coding	-1	2	1	40988	2
13	8	false	RN7SKP8	ENST00000411037	true	false	false	false	0.8300000000000001	Upstream	NonCoding	misc_RNA	-1	1	-1	14061	1
14	8	false	RP11-573N10.1	ENST00000595998	true	true	false	false	0.8300000000000001	Upstream	NonCoding	sense_intronic	-1	0	-1	5033	1
15	9	true	PPAP2B	ENST00000371250	true	true	false	false	0.8089117910314161	Upstream	Coding	protein_coding	-1	0	-1	66618	6
16	9	true	RP11-377K22.3	ENST00000421838	true	true	false	false	0.8089117910314161	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-33525	2
17	9	true	RP11-377K22.2	ENST00000442812	true	true	false	false	0.8089117910314161	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-9450	1
18	9	true	PRKAA2	ENST00000371244	true	false	true	false	0.8089117910314161	Intronic	Coding	protein_coding	-1	2	1	21307	9
19	9	false	FARP1	ENST00000319562	true	false	true	false	0.8300000000000001	Intronic	Coding	protein_coding	-1	3	0	125503	27
20	9	false	RNF113B	ENST00000267291	true	true	false	false	0.8300000000000001	Upstream	Coding	protein_coding	-1	0	-1	-14067	2
21	9	false	RN7SKP8	ENST00000411037	true	true	false	false	0.8300000000000001	Upstream	NonCoding	misc_RNA	-1	0	-1	-1	1
22	9	false	RP11-573N10.1	ENST00000595998	true	false	false	false	0.8300000000000001	Upstream	NonCoding	sense_intronic	-1	1	-1	15391	1
