Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
0	0	true	PIK3CD	ENST00000377346	true	true	false	false	1.735	Upstream	5P_UTR	protein_coding	-1	0	-1	36246	24
1	0	false	PIK3CD	ENST00000377346	true	false	false	false	1.7299999999999998	Upstream	5P_UTR	protein_coding	-1	2	-1	42196	24
2	2	true	ARHGAP15	ENST00000295095	true	false	true	false	1.4922441445298085	Intronic	Coding	protein_coding	-1	3	0	3684	14
3	2	true	MTND3P9	ENST00000429526	true	true	false	false	1.4922441445298085	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-99406	1
4	2	true	AC013437.6	ENST00000433620	true	true	false	false	1.4922441445298085	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-97095	2
5	2	true	AC013437.7	ENST00000422621	true	true	false	false	1.4922441445298085	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-36198	1
6	2	true	RP11-190J23.1	ENST00000549878	true	true	false	false	1.4922441445298085	Upstream	NonCoding	antisense	-1	0	-1	-1	4
7	2	false	ARHGAP15	ENST00000295095	true	false	false	false	1.4649999999999999	Intronic	Coding	protein_coding	-1	3	0	3521	14
8	2	false	MTND3P9	ENST00000429526	true	true	false	false	1.4649999999999999	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-99569	1
9	2	false	AC013437.6	ENST00000433620	true	true	false	false	1.4649999999999999	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-97258	2
10	2	false	AC013437.7	ENST00000422621	true	true	false	false	1.4649999999999999	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-36361	1
11	2	false	RP11-190J23.1	ENST00000549878	true	true	false	false	1.4649999999999999	Upstream	NonCoding	antisense	-1	0	-1	-1	4
12	3	true	ARHGAP15	ENST00000295095	true	true	false	false	1.4995973906385873	Intronic	Coding	protein_coding	-1	2	0	42802	14
13	3	true	MTND3P9	ENST00000429526	true	false	false	false	1.4995973906385873	Upstream	NonCoding	processed_pseudogene	-1	1	-1	99628	1
14	3	true	AC013437.6	ENST00000433620	true	false	false	false	1.4995973906385873	Upstream	NonCoding	processed_pseudogene	-1	2	-1	98524	2
15	3	true	AC013437.7	ENST00000422621	true	false	false	false	1.4995973906385873	Upstream	NonCoding	processed_pseudogene	-1	1	-1	97102	1
16	3	true	RP11-190J23.1	ENST00000549878	true	false	false	false	1.4995973906385873	Upstream	NonCoding	antisense	-1	2	-1	26285	4
17	3	false	ARHGAP15	ENST00000295095	true	true	true	false	1.51	Intronic	Coding	protein_coding	-1	2	0	43279	14
18	3	false	AC013437.6	ENST00000433620	true	false	false	false	1.51	Upstream	NonCoding	processed_pseudogene	-1	2	-1	99001	2
19	3	false	AC013437.7	ENST00000422621	true	false	false	false	1.51	Upstream	NonCoding	processed_pseudogene	-1	1	-1	97579	1
20	3	false	RP11-190J23.1	ENST00000549878	true	false	false	false	1.51	Upstream	NonCoding	antisense	-1	2	-1	26762	4
21	4	true	ARHGAP15	ENST00000295095	true	true	false	false	1.461	Intronic	Coding	protein_coding	-1	2	0	42950	14
22	4	true	MTND3P9	ENST00000429526	true	false	false	false	1.461	Upstream	NonCoding	processed_pseudogene	-1	1	-1	99776	1
23	4	true	AC013437.6	ENST00000433620	true	false	false	false	1.461	Upstream	NonCoding	processed_pseudogene	-1	2	-1	98672	2
24	4	true	AC013437.7	ENST00000422621	true	false	false	false	1.461	Upstream	NonCoding	processed_pseudogene	-1	1	-1	97250	1
25	4	true	RP11-190J23.1	ENST00000549878	true	false	false	false	1.461	Upstream	NonCoding	antisense	-1	2	-1	26433	4
26	4	false	ARHGAP15	ENST00000295095	true	false	false	false	1.513	Intronic	Coding	protein_coding	-1	3	0	2671	14
27	4	false	AC013437.6	ENST00000433620	true	true	false	false	1.513	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-98108	2
28	4	false	AC013437.7	ENST00000422621	true	true	false	false	1.513	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-37211	1
29	4	false	RP11-190J23.1	ENST00000549878	true	true	false	false	1.513	Upstream	NonCoding	antisense	-1	0	-1	-1	4
30	6	true	RP11-93I21.2	ENST00000506481	true	true	false	false	1.543	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-46075	1
31	6	true	TECRP2	ENST00000503270	true	true	false	false	1.543	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-8871	1
32	6	true	RP11-93I21.3	ENST00000563724	true	true	true	false	1.543	Intronic	NonCoding	lincRNA	-1	7	-1	10696	9
33	6	false	FAT4	ENST00000394329	true	false	true	true	1.475479168702738	Intronic	Coding	protein_coding	-1	2	0	25140	17
