SampleId	Chromosome	Start	End	CopyNumber	BAF
EGAF00000827139	11	1	53144204	1.9941	0.5029
EGAF00000827139	11	53144205	135006516	1.9929	0.5025
EGAF00000827139	22	1	14499999	1.9835	0.5042
EGAF00000827139	22	14500000	51304566	1.9835	0.5042
EGAF00000827139	12	1	36356693	1.9956	0.5019
EGAF00000827139	12	36356694	104191547	1.9930	0.5023
EGAF00000827139	12	104191548	104191653	2.5757	0.6149
EGAF00000827139	12	104191654	133851895	1.9866	0.5037
EGAF00000827139	13	1	17499999	1.9895	0.5041
EGAF00000827139	13	17500000	89641839	1.9895	0.5041
EGAF00000827139	13	89641840	115169878	1.9983	0.5027
EGAF00000827139	14	1	17499999	1.9919	0.5025
EGAF00000827139	14	17500000	107349540	1.9919	0.5025
EGAF00000827139	15	1	18499999	1.9917	0.5031
EGAF00000827139	15	18500000	98073849	1.9917	0.5031
EGAF00000827139	15	98073850	102531392	2.0112	0.5033
EGAF00000827139	16	1	36835800	1.9781	0.5063
EGAF00000827139	16	36835801	90354753	1.9851	0.5038
EGAF00000827139	17	1	23763005	1.9799	0.5051
EGAF00000827139	17	23763006	81195210	1.9857	0.5035
EGAF00000827139	18	1	16960897	1.9980	0.5003
EGAF00000827139	18	16960898	78077248	1.9942	0.5018
EGAF00000827139	19	1	26181781	1.9510	0.5125
EGAF00000827139	19	26181782	59128983	1.9628	0.5095
EGAF00000827139	1	1	123035433	1.9927	0.5030
EGAF00000827139	1	123035434	249250621	1.9935	0.5020
EGAF00000827139	2	1	48039877	1.9960	0.5035
EGAF00000827139	2	48039878	48039935	1.1226	0.8829
EGAF00000827139	2	48039936	93826170	1.9861	0.5035
EGAF00000827139	2	93826171	243199373	1.9956	0.5021
EGAF00000827139	3	1	92004853	1.9902	0.5025
EGAF00000827139	3	92004854	198022430	1.9935	0.5020
EGAF00000827139	4	1	51160116	1.9880	0.5032
EGAF00000827139	4	51160117	191154276	1.9909	0.5028
EGAF00000827139	5	1	47905640	1.9908	0.5030
EGAF00000827139	5	47905641	180915260	1.9937	0.5020
EGAF00000827139	6	1	29920465	1.9971	0.5017
EGAF00000827139	6	29920466	29920529	2.1697	0.5413
EGAF00000827139	6	29920530	29920536	1.5490	0.6425
EGAF00000827139	6	29920537	29922670	1.6156	0.6160
EGAF00000827139	6	29922671	60330165	1.9945	0.5024
EGAF00000827139	6	60330166	171115067	1.9946	0.5028
EGAF00000827139	7	1	59554330	1.9962	0.5016
EGAF00000827139	7	59554331	159138663	1.9894	0.5044
EGAF00000827139	8	1	45338886	1.9931	0.5029
EGAF00000827139	8	45338887	146364022	1.9914	0.5026
EGAF00000827139	X	1	60132011	1.9777	0.5060
EGAF00000827139	X	60132012	155270560	1.9697	0.5080
EGAF00000827139	9	1	48867678	1.9902	0.5025
EGAF00000827139	9	48867679	114875810	1.9964	0.5010
EGAF00000827139	9	114875811	114875882	2.8691	0.6528
EGAF00000827139	9	114875883	141213431	1.9878	0.5032
EGAF00000827139	20	1	27869568	2.0025	0.5019
EGAF00000827139	20	27869569	63025520	1.9922	0.5025
EGAF00000827139	10	1	4396872	2.0153	0.5038
EGAF00000827139	10	4396873	4396928	1.2865	0.7665
EGAF00000827139	10	4396929	40754934	1.9871	0.5037
EGAF00000827139	10	40754935	42797324	2.4943	0.6030
EGAF00000827139	10	42797325	103553568	1.9917	0.5028
EGAF00000827139	10	103553569	103553632	2.8891	0.6572
EGAF00000827139	10	103553633	135534747	2.0021	0.5014
EGAF00000827139	21	1	12788128	1.9906	0.5032
EGAF00000827139	21	12788129	48129895	1.9906	0.5032
