SampleId	Chromosome	Start	End	CopyNumber	BAF
Healthy16CLONE1	11	1	53144204	2.0123	0.5036
Healthy16CLONE1	11	53144205	65010893	2.0087	0.5028
Healthy16CLONE1	11	65010894	65011132	2.9312	0.6606
Healthy16CLONE1	11	65011133	135006516	2.0048	0.5038
Healthy16CLONE1	22	1	14499999	1.9957	0.5021
Healthy16CLONE1	22	14500000	51304566	1.9957	0.5021
Healthy16CLONE1	12	1	36356693	2.0175	0.5046
Healthy16CLONE1	12	36356694	58165578	2.0117	0.5029
Healthy16CLONE1	12	58165579	58165632	1.1313	0.8781
Healthy16CLONE1	12	58165633	133851895	2.0092	0.5056
Healthy16CLONE1	13	1	17499999	2.0101	0.5030
Healthy16CLONE1	13	17500000	115169878	2.0101	0.5030
Healthy16CLONE1	14	1	17499999	2.0099	0.5034
Healthy16CLONE1	14	17500000	107349540	2.0099	0.5034
Healthy16CLONE1	15	1	18499999	2.0117	0.5037
Healthy16CLONE1	15	18500000	102531392	2.0117	0.5037
Healthy16CLONE1	16	1	33957539	1.9787	0.5066
Healthy16CLONE1	16	33957540	36835800	2.0052	0.6531
Healthy16CLONE1	16	36835801	90354753	1.9920	0.5032
Healthy16CLONE1	17	1	23763005	1.9891	0.5054
Healthy16CLONE1	17	23763006	81195210	2.0074	0.5022
Healthy16CLONE1	18	1	16960897	2.0175	0.5043
Healthy16CLONE1	18	16960898	78077248	2.0073	0.5030
Healthy16CLONE1	19	1	26181781	1.9644	0.5132
Healthy16CLONE1	19	26181782	59128983	1.9708	0.5092
Healthy16CLONE1	1	1	123035433	2.0083	0.5030
Healthy16CLONE1	1	123035434	249250621	2.0153	0.5043
Healthy16CLONE1	2	1	20025276	2.0029	0.5015
Healthy16CLONE1	2	20025277	20025313	1.1344	0.8769
Healthy16CLONE1	2	20025314	93826170	2.0087	0.5048
Healthy16CLONE1	2	93826171	133025157	2.0087	0.5039
Healthy16CLONE1	2	133025158	133038471	2.2262	0.5507
Healthy16CLONE1	2	133038472	230045496	2.0205	0.5050
Healthy16CLONE1	2	230045497	243199373	2.0158	0.5039
Healthy16CLONE1	3	1	92004853	2.0067	0.5026
Healthy16CLONE1	3	92004854	198022430	2.0174	0.5048
Healthy16CLONE1	4	1	51160116	2.0047	0.5025
Healthy16CLONE1	4	51160117	191154276	2.0132	0.5043
Healthy16CLONE1	5	1	47905640	2.0005	0.5036
Healthy16CLONE1	5	47905641	84125035	2.0311	0.5075
Healthy16CLONE1	5	84125036	84125067	1.1323	0.8834
Healthy16CLONE1	5	84125068	98983766	2.0201	0.5050
Healthy16CLONE1	5	98983767	98983838	0.8912	1.0000
Healthy16CLONE1	5	98983839	116505169	2.0097	0.5024
Healthy16CLONE1	5	116505170	116505233	3.0310	0.6716
Healthy16CLONE1	5	116505234	180915260	2.0071	0.5040
Healthy16CLONE1	6	1	60330165	2.0145	0.5039
Healthy16CLONE1	6	60330166	114800398	2.0105	0.5030
Healthy16CLONE1	6	114800399	114800400	1.1685	0.8561
Healthy16CLONE1	6	114800401	114802103	1.8898	0.5294
Healthy16CLONE1	6	114802104	114802302	2.7841	0.6407
Healthy16CLONE1	6	114802303	171115067	2.0211	0.5050
Healthy16CLONE1	7	1	59554330	2.0121	0.5046
Healthy16CLONE1	7	59554331	159138663	2.0054	0.5049
Healthy16CLONE1	8	1	45338886	2.0083	0.5037
Healthy16CLONE1	8	45338887	125781110	2.0090	0.5029
Healthy16CLONE1	8	125781111	125781184	2.9379	0.6601
Healthy16CLONE1	8	125781185	146364022	2.0070	0.5046
Healthy16CLONE1	X	1	60132011	1.0053	1.0000
Healthy16CLONE1	X	60132012	155270560	0.9973	1.0000
Healthy16CLONE1	9	1	48867678	2.0086	0.5035
Healthy16CLONE1	9	48867679	141213431	3.0130	0.6682
Healthy16CLONE1	Y	1	11604552	0.9982	1.0000
Healthy16CLONE1	Y	11604553	59373566	0.9920	1.0000
Healthy16CLONE1	20	1	27869568	2.0181	0.5045
Healthy16CLONE1	20	27869569	63025520	1.9984	0.5019
Healthy16CLONE1	10	1	40754934	2.0089	0.5035
Healthy16CLONE1	10	40754935	135534747	2.0097	0.5042
Healthy16CLONE1	21	1	12788128	2.0136	0.5048
Healthy16CLONE1	21	12788129	48129895	2.0136	0.5048
