SampleId	Chromosome	Start	End	CopyNumber	BAF
Healthy14CLONE12	11	1	498000	1.7730	0.9844
Healthy14CLONE12	11	498001	8643000	2.0043	0.5210
Healthy14CLONE12	11	8643001	10482000	2.0356	0.9457
Healthy14CLONE12	11	10482001	10958000	2.0169	0.5040
Healthy14CLONE12	11	10958001	11809000	2.0894	0.8758
Healthy14CLONE12	11	11809001	46145000	2.0635	0.5212
Healthy14CLONE12	11	46145001	46534000	2.0127	0.9487
Healthy14CLONE12	11	46534001	53144204	1.9160	0.5194
Healthy14CLONE12	11	53144205	56475000	2.0447	0.5126
Healthy14CLONE12	11	56475001	57222000	2.0991	0.8847
Healthy14CLONE12	11	57222001	60689000	2.1155	0.5275
Healthy14CLONE12	11	60689001	60944000	1.9554	0.9570
Healthy14CLONE12	11	60944001	63316000	1.9374	0.5238
Healthy14CLONE12	11	63316001	64146000	1.8525	0.9731
Healthy14CLONE12	11	64146001	64472000	1.8891	0.5293
Healthy14CLONE12	11	64472001	68262000	1.8219	0.9053
Healthy14CLONE12	11	68262001	68516000	2.0376	0.5092
Healthy14CLONE12	11	68516001	68698000	1.7240	0.9869
Healthy14CLONE12	11	68698001	72420000	1.9170	0.5222
Healthy14CLONE12	11	72420001	73386000	2.0083	0.8932
Healthy14CLONE12	11	73386001	73616000	1.9453	0.5141
Healthy14CLONE12	11	73616001	76443000	2.0681	0.9412
Healthy14CLONE12	11	76443001	114191000	2.0601	0.5277
Healthy14CLONE12	11	114191001	115545000	2.0038	0.9237
Healthy14CLONE12	11	115545001	119272000	1.9576	0.5123
Healthy14CLONE12	11	119272001	120374000	2.0598	0.9356
Healthy14CLONE12	11	120374001	129605000	2.0026	0.5081
Healthy14CLONE12	11	129605001	130277000	1.9446	0.9586
Healthy14CLONE12	11	130277001	135006516	1.9118	0.5217
Healthy14CLONE12	22	1	14499999	1.9050	0.6485
Healthy14CLONE12	22	14500000	51304566	1.9050	0.6485
Healthy14CLONE12	12	1	1878000	1.9573	0.5110
Healthy14CLONE12	12	1878001	2134000	1.8722	1.0538
Healthy14CLONE12	12	2134001	2893000	2.0050	0.5012
Healthy14CLONE12	12	2893001	3077000	1.7651	0.9883
Healthy14CLONE12	12	3077001	3395000	1.7979	0.5562
Healthy14CLONE12	12	3395001	3744000	1.9291	0.9610
Healthy14CLONE12	12	3744001	4880000	1.9204	0.5207
Healthy14CLONE12	12	4880001	6060000	1.9348	0.9331
Healthy14CLONE12	12	6060001	7822000	1.9652	0.5595
Healthy14CLONE12	12	7822001	8271000	1.6884	1.1034
Healthy14CLONE12	12	8271001	36356693	2.0531	0.5297
Healthy14CLONE12	12	36356694	42481000	2.0788	0.5183
Healthy14CLONE12	12	42481001	42975000	1.9560	0.9569
Healthy14CLONE12	12	42975001	51569000	2.0284	0.5247
Healthy14CLONE12	12	51569001	54093000	1.9907	0.8827
Healthy14CLONE12	12	54093001	54579000	1.9528	0.5121
Healthy14CLONE12	12	54579001	56046000	2.0821	0.8669
Healthy14CLONE12	12	56046001	65218000	2.0772	0.5262
Healthy14CLONE12	12	65218001	66451000	2.0762	0.8601
Healthy14CLONE12	12	66451001	69996000	2.0575	0.5136
Healthy14CLONE12	12	69996001	70872000	2.0908	0.9069
Healthy14CLONE12	12	70872001	108281000	2.0831	0.5291
Healthy14CLONE12	12	108281001	108498000	2.1554	0.8910
Healthy14CLONE12	12	108498001	111073000	1.9046	0.5216
Healthy14CLONE12	12	111073001	111656000	1.8651	0.9374
Healthy14CLONE12	12	111656001	121633000	1.9343	0.6132
Healthy14CLONE12	12	121633001	124232000	1.7561	0.9900
Healthy14CLONE12	12	124232001	131500000	1.8901	0.6631
Healthy14CLONE12	12	131500001	132189000	1.9026	0.9651
Healthy14CLONE12	12	132189001	133851895	1.7824	0.5497
Healthy14CLONE12	13	1	17499999	1.8873	0.5266
Healthy14CLONE12	13	17500000	20372000	1.8873	0.5266
Healthy14CLONE12	13	20372001	20740000	2.0042	0.9499
Healthy14CLONE12	13	20740001	41952000	2.0105	0.5103
Healthy14CLONE12	13	41952001	42141000	1.9536	0.9573
Healthy14CLONE12	13	42141001	74273000	2.0654	0.5190
Healthy14CLONE12	13	74273001	74803000	2.0929	0.9067
Healthy14CLONE12	13	74803001	115169878	2.0372	0.5210
Healthy14CLONE12	14	1	17499999	2.0759	0.9292
Healthy14CLONE12	14	17500000	20698000	2.0759	0.9292
Healthy14CLONE12	14	20698001	23805000	2.0012	0.5236
Healthy14CLONE12	14	23805001	24395000	2.0389	0.9451
Healthy14CLONE12	14	24395001	58977000	2.0473	0.5211
Healthy14CLONE12	14	58977001	63835000	2.0631	0.5156
Healthy14CLONE12	14	63835001	65017000	1.8971	0.9659
Healthy14CLONE12	14	65017001	74003000	2.0356	0.5202
Healthy14CLONE12	14	74003001	74663000	1.9200	0.9624
Healthy14CLONE12	14	74663001	77584000	1.9475	0.5992
Healthy14CLONE12	14	77584001	77744000	2.0148	1.0765
Healthy14CLONE12	14	77744001	107349540	1.9820	0.5163
Healthy14CLONE12	15	1	18499999	1.9899	0.5187
Healthy14CLONE12	15	18500000	44143000	1.9899	0.5187
Healthy14CLONE12	15	44143001	44483000	2.0366	1.6133
Healthy14CLONE12	15	44483001	46011000	1.9652	0.8728
Healthy14CLONE12	15	46011001	50437000	2.0409	0.5093
Healthy14CLONE12	15	50437001	51298000	1.9415	0.9591
Healthy14CLONE12	15	51298001	66575000	2.0305	0.5327
Healthy14CLONE12	15	66575001	68606000	1.9884	0.9571
Healthy14CLONE12	15	68606001	79138000	1.9872	0.5074
Healthy14CLONE12	15	79138001	79268000	1.6995	0.9381
Healthy14CLONE12	15	79268001	81217000	2.0373	0.5166
Healthy14CLONE12	15	81217001	81774000	2.0044	0.8936
Healthy14CLONE12	15	81774001	89215000	1.9896	0.5056
Healthy14CLONE12	15	89215001	89426000	2.0068	1.0186
Healthy14CLONE12	15	89426001	102531392	1.9735	0.5804
Healthy14CLONE12	16	1	1727000	1.6296	1.0180
Healthy14CLONE12	16	1727001	10820000	1.8569	0.5292
Healthy14CLONE12	16	10820001	11569000	1.8788	0.9689
Healthy14CLONE12	16	11569001	12984000	1.8489	0.5415
Healthy14CLONE12	16	12984001	16731000	1.8861	0.8565
Healthy14CLONE12	16	16731001	19933000	1.8914	0.5288
Healthy14CLONE12	16	19933001	20394000	1.9180	0.8966
Healthy14CLONE12	16	20394001	21594000	1.9432	0.5146
Healthy14CLONE12	16	21594001	22441000	1.8714	1.0422
Healthy14CLONE12	16	22441001	27740000	1.8966	0.5260
Healthy14CLONE12	16	27740001	31220000	1.8941	1.0411
Healthy14CLONE12	16	31220001	33868000	1.9939	0.5015
Healthy14CLONE12	16	33868001	33955645	3.8385	0.7395
Healthy14CLONE12	16	33955646	33955946	4.4912	0.7773
Healthy14CLONE12	16	33955947	36835800	1.9759	0.5061
